index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
105,5.563,1.120941162109375,-0.0594329833984375,0.753265380859375,0.9941202989302204,0.9920667632706845,-0.783659612993991
106,5.613,1.2619171142578125,0.13287353515625,1.049896240234375,0.9659217554516635,0.9805951347260047,-0.8317304297135368
107,5.663,1.0137786865234375,0.5843353271484375,0.1759796142578125,0.2883685186339221,0.9412546292893587,NaN
108,5.712,0.690093994140625,0.1237945556640625,0.81268310546875,0.988596140530199,0.9268553948114951,0.690093994140625
109,5.762,0.0950927734375,-1.3801422119140625,0.3911895751953125,0.9962995089644331,0.890618388101182,0.8024750425442172
110,5.831,-0.226715087890625,-2.0950469970703125,1.142425537109375,0.9907680007557212,0.8528954008245493,0.7723625517599402
111,5.881,0.4449920654296875,-0.9491119384765625,0.2945556640625,0.29640259551748127,0.8116332049536826,0.4449920654296875
112,5.93,0.6893157958984375,-0.3189697265625,0.049591064453125,0.15362700714373811,0.7734701281647421,0.6893157958984375
113,5.98,0.8650360107421875,-0.0615386962890625,0.193939208984375,0.9531657971804862,0.7668576139225258,0.8650360107421875
114,6.03,0.9605865478515625,-0.2979888916015625,0.177703857421875,0.5121849678463878,0.7614315050813697,0.9605865478515625
115,6.08,-0.1050567626953125,-1.546539306640625,0.109405517578125,0.5615283329194022,0.7649695570952141,0.9861877767231781
116,6.13,0.042083740234375,-1.6909027099609375,0.59259033203125,0.5678371413951662,0.7590683813211202,0.9715525791193497
117,6.18,0.603515625,-0.432647705078125,0.0840911865234375,0.19079367357236096,0.7568873708769338,0.603515625
118,6.229,1.013214111328125,0.1927032470703125,0.0027923583984375,0.014488937402817894,0.7813496306402316,NaN
119,6.279,0.8012847900390625,0.10064697265625,0.3380126953125,0.9584148939486364,0.8308027663644504,0.8012847900390625
120,6.329,0.242034912109375,-1.1548919677734375,0.26318359375,0.9590274559454266,0.8426731505863578,0.8650314382178136
121,6.379,-1.3192901611328125,-3.778533935546875,0.9375762939453125,0.9178429044504627,0.8669250944032327,0.8273160334278106
122,6.429,0.444091796875,-1.3718109130859375,1.01727294921875,0.9690603379127682,0.8966975742994434,0.6949895818418867
123,6.479,1.42535400390625,0.53314208984375,0.2350311279296875,0.9320224691897222,0.9491241149146045,0.5874337828751309
124,6.528,2.3490447998046875,0.95220947265625,0.5767364501953125,0.8472523811621135,0.974435431388066,0.5795155887170835
125,6.578,3.326202392578125,1.349029541015625,1.0008697509765625,0.6570910217337577,0.9996301902308209,0.616610143132504
126,6.628,0.9714202880859375,2.198516845703125,0.91497802734375,0.6366074626991427,0.9959412701018211,0.8369411389746059
127,6.678,-6.646453857421875,-0.157928466796875,-0.7252197265625,0.6591318693863776,0.9719048587536928,0.9780023416664759
